,frame,time,dropNum,x,y,dpos,v,w,l,angle,vest
607,456.0,9.12,1.0,616.9696655273438,418.8148193359375,13.085146119435635,654.2573059717956,213.9778289794922,248.0580596923828,171.526123046875,47575077.59930863
608,457.0,9.14,1.0,618.9642333984375,431.8353271484375,13.17239251949975,658.619625974943,213.89654541015625,248.0873260498047,171.7875518798828,47544548.59253579
609,457.0,9.14,0.0,673.3849487304688,904.5490112304688,12.00901751360279,600.450875680099,153.827880859375,161.837158203125,179.3603515625,16041204.208579145
610,458.0,9.16,0.0,673.5831909179688,915.9301147460938,11.382829929252063,569.1414964626152,153.7802734375,161.67108154296875,179.3752899169922,16014825.48721068
611,458.0,9.16,1.0,620.8201904296875,444.1465759277344,12.450358348561101,622.5179174280684,213.96615600585938,247.6699981689453,171.9488983154297,47495468.85063426
612,459.0,9.18,0.0,674.0270385742188,927.8995361328125,11.977647894090008,598.8823947045132,153.79641723632812,161.8304443359375,179.7535400390625,16033977.61066081
613,459.0,9.18,1.0,623.0213623046875,457.0979919433594,13.137135701250816,656.8567850625548,213.9666748046875,247.84347534179688,172.27674865722656,47528966.907245316
614,460.0,9.2,0.0,674.428466796875,939.7528076171875,11.860067010782126,593.003350539119,153.7533721923828,161.81201171875,179.52610778808594,16023178.32181484
615,460.0,9.2,1.0,625.1454467773438,469.8052673339844,12.883578023987091,644.1789011993683,213.88023376464844,247.73715209960938,172.43739318847656,47470198.77698518
616,461.0,9.22,1.0,627.028076171875,483.0781555175781,13.40573959807275,670.2869799035922,213.90110778808594,247.98606872558594,172.617919921875,47527170.62114459
617,461.0,9.22,0.0,674.5624389648438,952.03955078125,12.287473545095706,614.3736772547438,153.77696228027344,161.89195251464844,0.0,16036013.950677244
618,462.0,9.24,1.0,628.8052978515625,495.9105224609375,12.954850762080344,647.742538104031,213.9282989501953,247.75209045410156,172.87786865234375,47494400.77908945
619,462.0,9.24,0.0,674.5966186523438,963.8866577148438,11.847156238821311,592.3578119410782,153.7726287841797,161.83383178710938,0.4513564705848694,16029353.40611865
620,463.0,9.26,0.0,674.72607421875,976.1314086914062,12.245435281022143,612.2717640511202,153.6654815673828,161.93589782714844,0.4895598590373993,16017118.381493887
621,463.0,9.26,1.0,630.6752319335938,509.114013671875,13.335247790290433,666.7623895145358,213.9106903076172,247.90036010742188,173.07366943359375,47515001.29003046
622,464.0,9.28,0.0,674.6199951171875,987.853271484375,11.722342774077775,586.1171387039012,153.70635986328125,161.94981384277344,0.8070746660232544,16027018.474130288
623,464.0,9.28,1.0,632.27490234375,521.7114868164062,12.698632802326223,634.9316401163247,213.91795349121094,247.69070434570312,173.29580688476562,47478040.62276396
624,465.0,9.3,0.0,674.6381225585938,999.982421875,12.129163936666473,606.4581968332827,153.7322998046875,162.10137939453125,0.7872809767723083,16047432.89017877
625,465.0,9.3,1.0,634.0443725585938,534.784912109375,13.192629523034983,659.6314761517046,213.8728790283203,247.8660430908203,173.60043334960938,47491629.87320898
626,466.0,9.32,0.0,674.781005859375,1011.5139770507812,11.532440349281217,576.6220174640731,153.68328857421875,162.05035400390625,0.9701957702636719,16032154.287960527
627,466.0,9.32,1.0,635.8377685546875,547.1782836914062,12.52245696215822,626.1228481079244,213.97052001953125,247.50650024414062,173.74087524414062,47466051.148201525
628,467.0,9.34,1.0,637.7587280273438,560.549560546875,13.508557659542415,675.4278829771351,213.97047424316406,247.6685791015625,173.9010467529297,47497113.820454225
629,467.0,9.34,0.0,674.9521484375,1023.94287109375,12.430072281100836,621.5036140550551,153.7152862548828,162.2431182861328,1.1438846588134766,16057909.66556807
630,468.0,9.36,0.0,674.8904418945312,1035.925537109375,11.98282489813898,599.1412449069618,153.75843811035156,162.2216033935547,1.4762517213821411,16064796.053374521
631,468.0,9.36,1.0,639.4031372070312,573.4295043945312,12.984492099000969,649.2246049500623,213.95082092285156,247.5045623779297,174.0099639892578,47456940.10083344
632,469.0,9.38,0.0,674.4015502929688,1052.9716796875,17.0531519606155,852.6575980307175,153.91322326660156,161.8865203857422,1.8465287685394287,16063906.375808133
633,469.0,9.38,1.0,641.4110107421875,591.9843139648438,18.66313248958334,933.156624479104,213.94613647460938,247.13885498046875,174.3920440673828,47384743.706920974
634,470.0,9.4,0.0,673.931396484375,1064.7374267578125,11.775136887794655,588.7568443897453,153.9625701904297,161.7022705078125,2.150899648666382,16055913.958237361
635,470.0,9.4,1.0,642.6830444335938,604.767333984375,12.846153919823992,642.3076959912133,213.90386962890625,246.89881896972656,174.7100372314453,47320018.343299456
636,471.0,9.42,1.0,644.2550659179688,618.3915405273438,13.714600084319231,685.7300042159762,213.99305725097656,247.02870178222656,174.79029846191406,47384400.69373758
637,471.0,9.42,0.0,673.72998046875,1077.1964111328125,12.460612347226133,623.03061736132,153.9803466796875,161.6434783935547,3.0703320503234863,16053782.800568424
638,472.0,9.44,0.0,673.4354858398438,1089.4910888671875,12.298204246091826,614.9102123046044,153.97679138183594,161.48228454589844,3.4780640602111816,16037033.080024417
639,472.0,9.44,1.0,645.7758178710938,631.8248291015625,13.519094955697645,675.9547477848967,214.01329040527344,247.11190795898438,174.9669189453125,47409324.96643593
640,473.0,9.46,0.0,673.2489013671875,1102.0670166015625,12.5773118012419,628.8655900620525,153.96060180664062,161.25538635253906,3.8216400146484375,16011132.054288285
641,473.0,9.46,1.0,647.4044189453125,645.6704711914062,13.941095593209281,697.054779660417,214.02938842773438,247.20684814453125,175.177978515625,47434674.830926165
642,474.0,9.48,0.0,672.874755859375,1113.644775390625,11.583802632932342,579.1901316466294,153.85037231445312,160.7229461669922,4.112268447875977,15935423.037754927
643,474.0,9.48,1.0,648.8135375976562,658.4972534179688,12.903951242314996,645.1975621157635,214.0227508544922,247.08462524414062,175.4893035888672,47408281.76224705
644,475.0,9.5,1.0,650.2071533203125,672.5282592773438,14.100045751991384,705.0022875995843,213.94967651367188,247.25192260742188,175.63812255859375,47407991.35864679
645,476.0,9.52,1.0,651.3738403320312,685.497802734375,13.021912918889273,651.0956459444775,213.92605590820312,247.10902404785156,175.9487762451172,47370130.73640084
646,477.0,9.54,1.0,652.59130859375,699.186279296875,13.74251139968253,687.1255699841411,213.9430694580078,247.19752502441406,176.20059204101562,47394633.829868644
647,478.0,9.56,1.0,653.6529541015625,711.6852416992188,12.543968762694728,627.1984381346941,213.9597625732422,246.83872985839844,176.45216369628906,47333228.405147225
648,479.0,9.58,1.0,654.9227294921875,725.2808837890625,13.654809166655088,682.740458332769,213.9099578857422,247.01364135742188,176.658203125,47344719.90983
649,480.0,9.6,1.0,655.9402465820312,738.3076782226562,13.066472907530677,653.3236453765478,213.9709930419922,246.91683959960938,176.7861785888672,47353177.17148509
650,481.0,9.62,1.0,656.7540893554688,751.7855224609375,13.502393320120975,675.1196660060631,213.9976043701172,246.93603515625,177.03367614746094,47368638.62313812
651,482.0,9.64,1.0,657.5466918945312,764.4234008789062,12.662708623840661,633.1354311919903,214.07725524902344,246.6387939453125,177.22872924804688,47346845.92051507
652,483.0,9.66,1.0,658.5745239257812,777.534423828125,13.151249425792374,657.5624712896328,214.132080078125,246.5825653076172,177.42562866210938,47360300.273803905
653,484.0,9.68,1.0,659.474609375,789.90234375,12.400628895737821,620.0314447869042,214.21990966796875,246.34698486328125,177.41419982910156,47353875.07873099
654,485.0,9.7,1.0,660.0435180664062,802.9255981445312,13.035674594121897,651.7837297061087,214.14743041992188,246.45883178710938,177.77520751953125,47343322.19221173
655,486.0,9.72,1.0,660.5809326171875,815.3834228515625,12.469411005757635,623.4705502878397,214.16854858398438,246.29876708984375,177.92591857910156,47321906.61164247
656,487.0,9.74,1.0,661.5263061523438,828.9741821289062,13.62359970256316,681.1799851281726,214.12567138671875,246.587646484375,178.29005432128906,47358441.319733284
657,488.0,9.76,1.0,662.0008544921875,842.310791015625,13.345048996693643,667.2524498346964,214.0554656982422,246.61073303222656,178.45733642578125,47331822.43639656
658,489.0,9.78,1.0,662.3165283203125,855.4271240234375,13.120131155502783,656.0065577751532,214.01759338378906,246.58230590820312,178.74586486816406,47309621.2417023
659,490.0,9.8,1.0,663.0165405273438,868.0584716796875,12.650729651014013,632.536482550658,214.1529998779297,246.399169921875,178.92137145996094,47334323.49856377
660,491.0,9.82,1.0,663.6539306640625,881.4137573242188,13.370486933294869,668.5243466647577,214.0662841796875,246.68035888671875,179.26458740234375,47349971.50168041
661,492.0,9.84,1.0,664.1279907226562,894.796142578125,13.390779216428047,669.5389608214166,214.02517700195312,246.87435913085938,179.4506378173828,47369011.79701109
662,493.0,9.86,1.0,664.6503295898438,907.905517578125,13.119777085865435,655.9888542932857,214.0673828125,246.8062286376953,179.655517578125,47374618.30446903
663,494.0,9.88,1.0,665.1832275390625,920.2122192382812,12.318233882191642,615.9116941095405,214.0865478515625,246.4788360595703,179.7129669189453,47320246.9260381
664,495.0,9.9,1.0,665.4100341796875,933.2992553710938,13.08900133676254,654.450066838141,214.0845947265625,246.59088134765625,0.0446159690618515,47340894.144407205
665,496.0,9.92,1.0,665.4823608398438,946.58447265625,13.285414162139762,664.2707081070023,214.03750610351562,246.7669219970703,0.15779908001422882,47353852.54568281
666,497.0,9.94,1.0,665.5196533203125,959.4560546875,12.871636054375426,643.581802718785,214.07025146484375,246.64260864257812,0.4504128694534302,47344480.211187504
667,498.0,9.96,1.0,665.772216796875,971.66064453125,12.20720285584945,610.3601427924314,214.0888671875,246.4728240966797,0.6518146991729736,47320118.00045488
668,499.0,9.98,1.0,665.9646606445312,984.64453125,12.985312817172845,649.2656408586561,214.04241943359375,246.57498168945312,0.843868613243103,47319192.15365303
669,500.0,10.0,1.0,665.9908447265625,997.9088745117188,13.264369105647484,663.2184552823884,214.0813751220703,246.67010498046875,1.1236189603805542,47354679.25837214
670,501.0,10.02,1.0,666.1452026367188,1011.0250244140625,13.117058154372106,655.8529077186193,214.13589477539062,246.34669494628906,1.3071197271347046,47316683.25054965
671,502.0,10.04,1.0,666.2803344726562,1023.3385009765625,12.314218029104433,615.7109014552348,214.16441345214844,245.9439697265625,1.6096258163452148,47251913.9211666
672,503.0,10.06,1.0,666.2601928710938,1036.66748046875,13.328994710302366,666.4497355150734,214.1752166748047,245.9131622314453,1.8235480785369873,47250761.6758689
673,504.0,10.08,1.0,665.9055786132812,1049.969482421875,13.30672789354262,665.3363946771452,214.20068359375,245.64736938476562,2.1293234825134277,47210916.558973946
674,505.0,10.1,1.0,665.7291259765625,1062.8350830078125,12.866810559337553,643.3405279668914,214.17198181152344,245.20458984375,2.293736457824707,47113190.466384
675,506.0,10.12,1.0,665.488525390625,1074.962890625,12.130193990265145,606.5096995132702,214.19313049316406,244.4841766357422,2.70190691947937,46984049.128673114
676,531.0,10.62,1.0,666.8765869140625,1088.61767578125,0.5490061893366128,27.45030946683064,215.41036987304688,238.89306640625,1.5365389585494995,46432852.800112925
677,532.0,10.64,1.0,667.1836547851562,1071.6312255859375,0,0,214.88311767578125,242.1348419189453,1.0372365713119507,46832839.356363766
678,533.0,10.66,1.0,667.8705444335938,1054.335693359375,-17.30916671562189,-865.4583357811129,214.4514923095703,244.85379028320312,0.7495430111885071,47168665.13243473
679,534.0,10.68,1.0,668.2460327148438,1037.7908935546875,-16.928501992576987,-846.4250996288674,213.9859161376953,246.76467895507812,0.41814640164375305,47330597.44910471
680,535.0,10.7,1.0,668.4628295898438,1020.1364135742188,-17.655811062247512,-882.7905531123944,213.4996795654297,248.7807159423828,0.012911450117826462,47500674.623225205
681,536.0,10.72,1.0,668.4247436523438,1003.03369140625,-17.1027645745758,-855.1382287287323,213.13650512695312,250.08302307128906,179.77169799804688,47587019.02640719
682,537.0,10.74,1.0,668.3731079101562,986.1428833007812,-16.890887031344448,-844.5443515672404,212.80494689941406,250.86373901367188,179.34054565429688,47587176.67763762
683,538.0,10.76,1.0,668.2085571289062,968.6309814453125,-17.512674940030717,-875.6337470015545,212.67990112304688,251.61497497558594,179.0822296142578,47673604.97074356
684,539.0,10.78,1.0,667.997802734375,951.297607421875,-17.334655244659242,-866.7327622329806,212.73153686523438,251.68252563476562,178.7499542236328,47709561.83635838
685,540.0,10.8,1.0,667.7166137695312,933.9271850585938,-17.372698129902886,-868.6349064950857,212.69778442382812,251.83981323242188,178.3783416748047,47724230.0001558
686,541.0,10.82,1.0,667.6239013671875,915.78173828125,-18.145683628316764,-907.2841814158576,212.71669006347656,252.48397827148438,178.10301208496094,47854806.785982884
687,542.0,10.84,1.0,667.0435180664062,898.9002685546875,-16.89144354117409,-844.5721770587226,212.7477569580078,252.2860870361328,177.93341064453125,47831267.55316788
688,543.0,10.86,1.0,666.0078125,872.4983520507812,-26.422223242935523,-1321.1111621468044,212.7659149169922,252.7882080078125,177.23927307128906,47934646.73022306
689,544.0,10.88,1.0,665.157470703125,856.236328125,-16.284240950507776,-814.2120475253338,212.7783203125,252.4534454345703,177.06549072265625,47876750.2524436
690,545.0,10.9,1.0,664.330810546875,838.3452758789062,-17.910140074449096,-895.5070037224739,212.74783325195312,253.058349609375,176.7099609375,47977716.29140451
691,546.0,10.92,1.0,663.7666625976562,821.1346435546875,-17.21987595507154,-860.9937977535953,212.7981719970703,253.04579162597656,176.50791931152344,47998041.19503759
692,547.0,10.94,1.0,662.87744140625,804.4415893554688,-16.716721353940812,-835.8360676970584,212.86480712890625,252.70071411132812,176.17410278320312,47962610.162458085
693,548.0,10.96,1.0,661.9552001953125,786.0781860351562,-18.38654699381087,-919.3273496904815,212.7826690673828,253.54847717285156,175.9663848876953,48086384.00090124
694,549.0,10.98,1.0,660.7361450195312,769.8014526367188,-16.32232047367683,-816.1160236838589,212.87049865722656,252.9755859375,175.61036682128906,48017348.50076044
695,550.0,11.0,1.0,659.5953979492188,753.0821533203125,-16.75817035090672,-837.9085175453539,213.0301055908203,252.64736938476562,175.38461303710938,48026988.48366726
696,551.0,11.02,1.0,658.4295043945312,734.3531494140625,-18.765257661465498,-938.2628830732949,212.8989715576172,253.6537322998047,175.16981506347656,48158948.202573225
697,552.0,11.04,1.0,657.0397338867188,718.217041015625,-16.195846884634054,-809.79234423172,213.0503387451172,252.84584045410156,174.88827514648438,48073847.437550165
698,553.0,11.06,1.0,655.5655517578125,701.4313354492188,-16.850315258512772,-842.5157629255817,213.05039978027344,252.84864807128906,174.58790588378906,48074408.79770451
699,554.0,11.08,0.0,675.695068359375,1124.6881103515625,0.14247226136664326,7.123613068332165,153.13702392578125,164.58319091796875,0.9456757307052612,16167188.162049655
700,554.0,11.08,1.0,654.0555419921875,683.0341796875,-18.459021361199632,-922.9510680600013,213.0759735107422,253.5924530029297,174.2940216064453,48227405.269194975
701,555.0,11.1,1.0,652.5107421875,667.1719970703125,-15.937228235096837,-796.8614117548589,213.11312866210938,252.8271484375,174.0403289794922,48098632.10795298
702,555.0,11.1,0.0,676.2251586914062,1110.0257568359375,0.0,0.0,153.24514770507812,164.38223266601562,0.8789984583854675,16170257.964214653
703,556.0,11.12,0.0,676.4918212890625,1093.1776123046875,-16.85025468908046,-842.512734454041,153.417724609375,164.69102478027344,0.5969364047050476,16237143.010909542
704,556.0,11.12,1.0,650.4072875976562,649.0874633789062,-18.206451605053154,-910.3225802526771,212.98805236816406,253.28736877441406,173.6780242919922,48129641.435706526
705,557.0,11.14,0.0,676.6190795898438,1076.3294677734375,-16.84862513147607,-842.4312565737466,153.57968139648438,165.13900756835938,0.2936106026172638,16315703.491890285
706,557.0,11.14,1.0,648.1721801757812,631.0387573242188,-18.186574593249656,-909.3287296624214,213.0372772216797,254.00674438476562,173.43905639648438,48288649.901364096
707,558.0,11.16,0.0,676.9146118164062,1061.3533935546875,-14.978989895932417,-748.9494947966368,153.4381103515625,164.87193298339844,179.80224609375,16259299.15502896
708,558.0,11.16,1.0,646.4293823242188,615.1315307617188,-16.002412357582728,-800.1206178791534,213.0778350830078,253.38404846191406,173.05763244628906,48188613.561147794
709,559.0,11.18,0.0,677.173583984375,1045.5924072265625,-15.76311379833076,-788.1556899165548,153.51478576660156,164.70664978027344,179.58840942382812,16259237.113253398
710,559.0,11.18,1.0,644.4797973632812,598.4334106445312,-16.811546537065993,-840.5773268533176,213.15797424316406,253.17868041992188,172.8038787841797,48185781.810799435
711,560.0,11.2,1.0,642.4318237304688,579.6500244140625,-18.89470281014386,-944.735140507213,213.10971069335938,254.2855682373047,172.452880859375,48374534.75250349
712,560.0,11.2,0.0,677.620361328125,1027.9361572265625,-17.661901767855813,-883.0950883928094,153.2838897705078,165.2280731201172,179.59115600585938,16261682.323856201
713,561.0,11.22,0.0,677.6673583984375,1012.8176879882812,-15.118542285335396,-755.9271142667187,153.31610107421875,164.4595947265625,179.0715789794922,16192852.41636697
714,561.0,11.22,1.0,640.322021484375,563.817626953125,-15.972353454601562,-798.6176727300242,213.1804962158203,253.5681915283203,172.27401733398438,48270113.50797214
715,562.0,11.24,0.0,677.6063232421875,996.3837280273438,-16.434073301771395,-821.7036650885873,153.39930725097656,164.12899780273438,178.54054260253906,16177846.993464772
716,562.0,11.24,1.0,638.0056762695312,546.513427734375,-17.458544204959292,-872.9272102479832,213.14613342285156,253.64346313476562,171.91444396972656,48268877.68234973
717,563.0,11.26,0.0,677.2869873046875,978.6769409179688,-17.709666433270495,-885.4833216635436,153.35147094726562,164.1693572998047,177.9946746826172,16171734.380696563
718,563.0,11.26,1.0,635.2111206054688,527.8978271484375,-18.824189930371517,-941.2094965185959,213.09921264648438,254.42967224121094,171.66567993164062,48397180.11041062
719,564.0,11.28,1.0,632.6835327148438,511.64984130859375,-16.443410363929896,-822.1705181965124,213.19381713867188,253.7918701171875,171.4193572998047,48318731.713740185
720,564.0,11.28,0.0,676.9002685546875,963.1937866210938,-15.487983031125788,-774.3991515563059,153.43077087402344,163.60633850097656,177.42169189453125,16132945.573756572
721,565.0,11.3,0.0,676.778564453125,947.4197387695312,-15.774517346395124,-788.725867319703,153.51309204101562,163.46363830566406,176.81581115722656,16136175.507775763
722,565.0,11.3,1.0,630.398681640625,494.9444274902344,-16.86094289397811,-843.0471446988486,213.22230529785156,253.6754913330078,171.0083770751953,48309482.86241807
723,566.0,11.32,0.0,676.6458740234375,929.876953125,-17.543287460453424,-877.1643730226899,153.43910217285156,163.745361328125,176.3041229248047,16148407.956618883
724,566.0,11.32,1.0,627.7680053710938,476.3415832519531,-18.787928874381784,-939.3964437191092,213.21612548828125,254.531005859375,170.79000854492188,48469595.73271281
725,567.0,11.34,0.0,676.0498657226562,914.6812133789062,-15.207423592627828,-760.3711796314076,153.48313903808594,163.556884765625,175.8097381591797,16139080.394278966
726,567.0,11.34,1.0,624.9849243164062,460.15863037109375,-16.42052082307608,-821.0260411538216,213.3162078857422,253.9217987060547,170.48245239257812,48398990.62726085
727,568.0,11.36,1.0,621.82763671875,442.6991882324219,-17.742620572168732,-887.1310286084555,213.35801696777344,254.19757080078125,170.13661193847656,48470548.87714806
728,568.0,11.36,0.0,675.2215576171875,898.1866455078125,-16.51535235990148,-825.7676179950917,153.4805450439453,163.752685546875,175.64053344726562,16157854.985292658
729,569.0,11.38,1.0,619.0693359375,424.8941650390625,-18.01741030547702,-900.8705152737903,213.32669067382812,254.50588989257812,169.84059143066406,48515089.75514218
730,569.0,11.38,0.0,674.8399658203125,881.4620361328125,-16.728962043288284,-836.4481021643577,153.50616455078125,163.8209991455078,175.59097290039062,16169992.59710228
731,570.0,11.4,0.0,674.0599975585938,866.0269165039062,-15.454813762965104,-772.7406881482717,153.53627014160156,163.6774444580078,175.0426788330078,16162160.569230866
732,570.0,11.4,1.0,616.112548828125,408.5025939941406,-16.656115733594294,-832.8057866797325,213.43226623535156,254.1193084716797,169.51722717285156,48489357.05980599
733,571.0,11.42,0.0,673.4077758789062,849.8074340820312,-16.232590771437764,-811.6295385719055,153.53990173339844,163.76199340820312,175.20289611816406,16171274.239003954
734,571.0,11.42,1.0,613.0747680664062,391.2060241699219,-17.561305180434147,-878.0652590217261,213.47567749023438,254.22227478027344,169.28280639648438,48528739.481507584
735,572.0,11.44,0.0,672.91845703125,833.0713500976562,-16.74323565105398,-837.1617825527168,153.54904174804688,163.96241760253906,175.233642578125,16192993.575931786
736,572.0,11.44,1.0,610.1695556640625,373.29339599609375,-18.146694112056693,-907.334705602854,213.50120544433594,254.64370727539062,169.0126953125,48620813.45487124
737,573.0,11.46,0.0,672.2608642578125,817.5523681640625,-15.53290792192133,-776.6453960960141,153.4913330078125,163.86727905273438,175.1802978515625,16171435.292701555
738,573.0,11.46,1.0,607.2255859375,356.66058349609375,-16.89134125553897,-844.5670627768914,213.45266723632812,254.52139282226562,168.79844665527344,48575364.97920617
739,574.0,11.48,0.0,671.5441284179688,801.1929931640625,-16.37506826412463,-818.7534132062489,153.54710388183594,163.89599609375,174.6390838623047,16186025.201997569
740,574.0,11.48,1.0,604.074462890625,339.0383605957031,-17.901740597148606,-895.0870298574494,213.46337890625,255.0108642578125,168.4788818359375,48673665.322154865
741,575.0,11.5,0.0,670.493408203125,784.9589233398438,-16.26803725184729,-813.4018625923818,153.54112243652344,164.0085906982422,174.27052307128906,16195882.91049931
742,575.0,11.5,1.0,600.652587890625,321.5826416015625,-17.787955310209963,-889.397765510517,213.51480102539062,255.26132202148438,168.27381896972656,48744946.22149254
743,576.0,11.52,0.0,669.4496459960938,769.3342895507812,-15.659457863768475,-782.9728931884405,153.62510681152344,163.87257385253906,174.03375244140625,16200159.10952193
744,576.0,11.52,1.0,597.2578125,304.8042297363281,-17.11839959436135,-855.9199797180858,213.55421447753906,255.30506896972656,168.09616088867188,48771300.92999408
745,577.0,11.54,0.0,668.2598876953125,752.8885498046875,-16.48871979901792,-824.4359899509136,153.530517578125,164.01730346679688,174.04022216796875,16194506.005254176
746,577.0,11.54,1.0,593.5941162109375,287.12921142578125,-18.050732472026105,-902.5366236013245,213.4976043701172,255.68914794921875,167.79855346679688,48818779.51154274
747,578.0,11.56,1.0,590.037109375,270.2867126464844,-17.21400774838686,-860.7003874192849,213.6504364013672,255.52328491210938,167.62591552734375,48856984.6521548
748,578.0,11.56,0.0,667.0610961914062,737.2276000976562,-15.70676436431132,-785.338218215513,153.56956481933594,163.9225311279297,174.07130432128906,16193382.257142449
749,579.0,11.58,1.0,586.6294555664062,253.77833557128906,-16.85641178116083,-842.8205890580595,213.75901794433594,255.31390380859375,167.2811737060547,48866582.3847173
750,579.0,11.58,0.0,666.0040893554688,721.89111328125,-15.372868675722867,-768.6434337861597,153.5467987060547,163.75376892089844,173.7861785888672,16171914.860636063
751,580.0,11.6,0.0,663.9998779296875,698.445556640625,-23.531064353912832,-1176.5532176956667,153.58807373046875,163.74208068847656,173.4204864501953,16179455.475710675
752,580.0,11.6,1.0,581.0616455078125,228.66908264160156,-25.71915806428348,-1285.9579032142015,213.77980041503906,255.19647216796875,166.9503936767578,48853604.28210801
753,581.0,11.62,0.0,662.459228515625,681.4813842773438,-17.033987923800066,-851.6993961900214,153.53369140625,164.0364990234375,173.33645629882812,16197070.949168382
754,581.0,11.62,1.0,576.8369140625,210.4936065673828,-18.660018389849203,-933.0009194924801,213.5963592529297,255.8877716064453,166.6082305908203,48901911.27139999
755,582.0,11.64,0.0,660.9214477539062,666.2401123046875,-15.318653368217104,-765.9326684108036,153.50836181640625,163.7410888671875,172.65748596191406,16162567.720644433
756,583.0,11.66,0.0,659.2504272460938,650.7301635742188,-15.599705739509933,-779.9852869755133,153.50350952148438,163.7696990966797,172.715087890625,16164369.843400076
757,584.0,11.68,0.0,657.4682006835938,633.6048583984375,-17.217793380213408,-860.8896690106887,153.5526123046875,164.02890014648438,172.20567321777344,16200312.820927285
758,585.0,11.7,0.0,655.6481323242188,619.0584106445312,-14.659870091168004,-732.9935045584158,153.5281982421875,163.5801544189453,171.82928466796875,16150855.42501338
759,586.0,11.72,0.0,653.948486328125,603.2953491210938,-15.854428564401596,-792.7214282200263,153.49485778808594,163.73812866210938,171.96356201171875,16159432.080351416
760,587.0,11.74,0.0,651.8033447265625,586.3312377929688,-17.09920190078394,-854.9600950392152,153.5374298095703,163.92120361328125,171.0902099609375,16186474.827718467
761,588.0,11.76,0.0,649.7340087890625,571.7183227539062,-14.758707164284004,-737.935358214216,153.53211975097656,163.4765167236328,171.1695556640625,16141447.460956251
762,589.0,11.78,0.0,647.8412475585938,555.9342041015625,-15.897199335317886,-794.8599667659113,153.576416015625,163.44924926757812,170.5886993408203,16148068.98739901
763,590.0,11.8,0.0,645.6254272460938,539.0446166992188,-17.03431895552905,-851.715947776395,153.6517791748047,163.75701904296875,170.111083984375,16194357.419662809
764,591.0,11.82,0.0,643.4456176757812,524.2355346679688,-14.968649918116116,-748.4324959058217,153.5696563720703,163.42337036132812,170.30899047851562,16144091.011501942
765,592.0,11.84,0.0,641.2178344726562,508.3341369628906,-16.056695393984086,-802.8347696992214,153.60400390625,163.6004638671875,169.94029235839844,16168815.772457747
766,593.0,11.86,0.0,638.7620849609375,491.9419250488281,-16.575141540868948,-828.7570770434651,153.54656982421875,163.7373809814453,169.07383728027344,16170248.2206025
767,594.0,11.88,0.0,636.2017211914062,476.30828857421875,-15.841908093805017,-792.0954046901974,153.60977172851562,163.56539916992188,169.3017578125,16166564.328332974
768,595.0,11.9,0.0,633.5796508789062,460.4369201660156,-16.086503282957487,-804.3251641478915,153.6400146484375,163.7238006591797,169.00650024414062,16188593.085829567
769,596.0,11.92,0.0,631.0394287109375,444.1492614746094,-16.484555023123356,-824.2277511561854,153.6163330078125,163.818603515625,168.80320739746094,16192973.917718543
770,597.0,11.94,0.0,628.7821044921875,429.33673095703125,-14.983543404773737,-749.1771702387028,153.70693969726562,163.59170532226562,168.35736083984375,16189626.913330488
771,598.0,11.96,0.0,626.0252685546875,412.81298828125,-16.75214065132352,-837.6070325661194,153.69122314453125,163.84986877441406,168.34750366210938,16211859.86467128
772,599.0,11.98,0.0,623.1463012695312,396.4490966796875,-16.61521594733838,-830.7607973669368,153.6878204345703,163.90692138671875,167.739013671875,16216786.742713261
773,600.0,12.0,0.0,621.292236328125,386.5677490234375,-10.053784775428063,-502.6892387714139,153.86062622070312,162.45237731933594,167.15509033203125,16109040.44444862
774,601.0,12.02,0.0,621.32666015625,386.82940673828125,0,0,154.2149200439453,160.24461364746094,167.3775634765625,15963379.404932199
775,602.0,12.04,0.0,621.274169921875,386.9443359375,0.12634850825318658,6.317425412659464,154.38987731933594,159.14483642578125,166.36578369140625,15889813.712532425
776,603.0,12.06,0.0,621.1016235351562,387.0202331542969,0.18850104266875628,9.425052133437179,154.47152709960938,158.38067626953125,166.56771850585938,15830246.674609507
777,604.0,12.08,0.0,621.1289672851562,387.1324157714844,0.11546696611195632,5.773348305597939,154.53823852539062,157.92039489746094,166.13458251953125,15797877.651543457
778,605.0,12.1,0.0,621.1299438476562,387.1703796386719,0.03797642539979962,1.8988212699900213,154.49452209472656,157.5898895263672,164.72671508789062,15755896.922474056
779,606.0,12.12,0.0,621.0361938476562,387.2193603515625,0.10577415910927318,5.288707955463772,154.62059020996094,157.24960327148438,163.25341796875,15747543.661317518
780,607.0,12.14,0.0,620.9721069335938,387.2092590332031,0,0,154.62734985351562,157.03582763671875,162.69374084472656,15727510.444891317
781,608.0,12.16,0.0,620.9614868164062,387.2673034667969,0.059007992342524976,2.950399617126312,154.71897888183594,156.84327697753906,161.7642059326172,15726848.307515997
782,609.0,12.18,0.0,622.5411987304688,396.77740478515625,9.64041061453773,482.02053072689677,154.687744140625,156.26766967773438,161.73301696777344,15662805.584060034
783,610.0,12.2,0.0,625.7684936523438,418.3653259277344,15.733676586399975,786.6838293200155,154.6381072998047,157.52374267578125,170.48390197753906,15778571.498577228
784,611.0,12.22,0.0,628.217529296875,436.7548522949219,18.551885499799443,927.5942749899095,154.3465576171875,159.01637268066406,171.5316162109375,15868078.768018935
